visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,C1,C2,C3,C4,C5,C6,C7,C8
0.8995695839311334,0.6100278551532033,0.7360527894421116,0.8138053097345133,0.5113095238095245,0.7487329954654575,0.5295454545454545,0.6133333333333333,0.5113095238095245,0.5295454545454545,0.6100278551532033,0.6133333333333333,0.7360527894421116,0.7487329954654575,0.8138053097345133,0.8995695839311334
0.9304160688665709,0.6155988857938719,0.6082783443311339,0.7858407079646017,0.5110119047619057,0.6351026940517471,0.5598484848484848,0.84,0.5110119047619057,0.5598484848484848,0.6082783443311339,0.6155988857938719,0.6351026940517471,0.7858407079646017,0.84,0.9304160688665709
0.9002869440459108,0.6100278551532033,0.7399520095980805,0.8014159292035399,0.510714285714287,0.7522005868231528,0.5136363636363637,0.5866666666666666,0.510714285714287,0.5136363636363637,0.5866666666666666,0.6100278551532033,0.7399520095980805,0.7522005868231528,0.8014159292035399,0.9002869440459108
0.9031563845050216,0.6740947075208914,0.5098980203959209,0.576283185840708,0.7136904761904758,0.5476126967191249,0.5522727272727272,0.64,0.5098980203959209,0.5476126967191249,0.5522727272727272,0.576283185840708,0.64,0.6740947075208914,0.7136904761904758,0.9031563845050216
0.943328550932568,0.649025069637883,0.602879424115177,0.6527433628318583,0.6367559523809525,0.6303014137103228,0.5098484848484849,0.5866666666666666,0.5098484848484849,0.5866666666666666,0.602879424115177,0.6303014137103228,0.6367559523809525,0.649025069637883,0.6527433628318583,0.943328550932568
0.8981348637015782,0.5988857938718662,0.6232753449310139,0.6934513274336284,0.509821428571429,0.6484395838890371,0.5356060606060605,0.6266666666666666,0.509821428571429,0.5356060606060605,0.5988857938718662,0.6232753449310139,0.6266666666666666,0.6484395838890371,0.6934513274336284,0.8981348637015782
0.8680057388809183,0.6462395543175488,0.5095980803839232,0.6460176991150443,0.6081845238095245,0.5473459589223792,0.6090909090909091,0.7866666666666666,0.5095980803839232,0.5473459589223792,0.6081845238095245,0.6090909090909091,0.6460176991150443,0.6462395543175488,0.7866666666666666,0.8680057388809183
0.9110473457675752,0.6044568245125348,0.7342531493701261,0.8014159292035399,0.5087797619047616,0.7471325686849826,0.5128787878787878,0.6,0.5087797619047616,0.5128787878787878,0.6,0.6044568245125348,0.7342531493701261,0.7471325686849826,0.8014159292035399,0.9110473457675752
0.8938307030129125,0.6657381615598886,0.5080983803239353,0.5550442477876106,0.7459821428571436,0.5460122699386503,0.5530303030303031,0.6133333333333333,0.5080983803239353,0.5460122699386503,0.5530303030303031,0.5550442477876106,0.6133333333333333,0.6657381615598886,0.7459821428571436,0.8938307030129125
0.9110473457675752,0.5988857938718662,0.6133773245350931,0.6775221238938053,0.5166666666666676,0.6396372365964257,0.5075757575757576,0.6133333333333333,0.5075757575757576,0.5166666666666676,0.5988857938718662,0.6133333333333333,0.6133773245350931,0.6396372365964257,0.6775221238938053,0.9110473457675752
0.8034433285509326,0.6183844011142061,0.6112777444511098,0.8003539823008851,0.507440476190477,0.6377700720192051,0.5378787878787878,0.8666666666666667,0.507440476190477,0.5378787878787878,0.6112777444511098,0.6183844011142061,0.6377700720192051,0.8003539823008851,0.8034433285509326,0.8666666666666667
0.9110473457675752,0.6406685236768802,0.6382723455308941,0.7061946902654866,0.5072916666666677,0.6617764737263271,0.6787878787878788,0.6133333333333333,0.5072916666666677,0.6133333333333333,0.6382723455308941,0.6406685236768802,0.6617764737263271,0.6787878787878788,0.7061946902654866,0.9110473457675752
0.8357245337159254,0.5793871866295265,0.5092981403719257,0.6470796460176992,0.6657738095238104,0.5470792211256335,0.5068181818181818,0.7866666666666666,0.5068181818181818,0.5092981403719257,0.5470792211256335,0.5793871866295265,0.6470796460176992,0.6657738095238104,0.7866666666666666,0.8357245337159254
0.8845050215208033,0.6657381615598886,0.5062987402519497,0.5660176991150442,0.7087797619047626,0.5444118431581755,0.5075757575757576,0.64,0.5062987402519497,0.5075757575757576,0.5444118431581755,0.5660176991150442,0.64,0.6657381615598886,0.7087797619047626,0.8845050215208033
0.8314203730272597,0.6239554317548747,0.589382123575285,0.7642477876106195,0.5328869047619045,0.6182982128567618,0.5053030303030303,0.84,0.5053030303030303,0.5328869047619045,0.589382123575285,0.6182982128567618,0.6239554317548747,0.7642477876106195,0.8314203730272597,0.84
0.9110473457675752,0.6016713091922006,0.695260947810438,0.7968141592920354,0.5092261904761914,0.7124566551080288,0.5053030303030303,0.6666666666666666,0.5053030303030303,0.5092261904761914,0.6016713091922006,0.6666666666666666,0.695260947810438,0.7124566551080288,0.7968141592920354,0.9110473457675752
0.9074605451936872,0.7409470752089137,0.5041991601679664,0.5684955752212391,0.5130952380952389,0.5425446785809549,0.6545454545454545,0.64,0.5041991601679664,0.5130952380952389,0.5425446785809549,0.5684955752212391,0.64,0.6545454545454545,0.7409470752089137,0.9074605451936872
0.9110473457675752,0.7381615598885793,0.7099580083983205,0.7638938053097345,0.5328869047619045,0.725526807148573,0.5030303030303029,0.5733333333333334,0.5030303030303029,0.5328869047619045,0.5733333333333334,0.7099580083983205,0.725526807148573,0.7381615598885793,0.7638938053097345,0.9110473457675752
0.8637015781922525,0.5988857938718662,0.6310737852429514,0.7791150442477875,0.5025297619047622,0.6553747666044278,0.5143939393939394,0.7733333333333333,0.5025297619047622,0.5143939393939394,0.5988857938718662,0.6310737852429514,0.6553747666044278,0.7733333333333333,0.7791150442477875,0.8637015781922525
0.9418938307030128,0.6434540389972145,0.5395920815836833,0.6633628318584069,0.5648809523809535,0.5740197385969591,0.5015151515151515,0.7466666666666667,0.5015151515151515,0.5395920815836833,0.5648809523809535,0.5740197385969591,0.6434540389972145,0.6633628318584069,0.7466666666666667,0.9418938307030128
0.943328550932568,0.6016713091922006,0.7222555488902221,0.7893805309734512,0.5077380952380958,0.7364630568151507,0.5015151515151515,0.6,0.5015151515151515,0.5077380952380958,0.6,0.6016713091922006,0.7222555488902221,0.7364630568151507,0.7893805309734512,0.943328550932568
0.9110473457675752,0.5961002785515319,0.6268746250749851,0.6753982300884955,0.5014880952380965,0.6516404374499867,0.5159090909090909,0.5866666666666666,0.5014880952380965,0.5159090909090909,0.5866666666666666,0.5961002785515319,0.6268746250749851,0.6516404374499867,0.6753982300884955,0.9110473457675752
0.943328550932568,0.7158774373259053,0.5005998800239952,0.5313274336283185,0.6366071428571431,0.5393438250200053,0.5136363636363637,0.5866666666666666,0.5005998800239952,0.5136363636363637,0.5313274336283185,0.5393438250200053,0.5866666666666666,0.6366071428571431,0.7158774373259053,0.943328550932568
0.9167862266857962,0.6406685236768802,0.6112777444511098,0.6576991150442477,0.5001488095238102,0.6377700720192051,0.6371212121212121,0.5866666666666666,0.5001488095238102,0.5866666666666666,0.6112777444511098,0.6371212121212121,0.6377700720192051,0.6406685236768802,0.6576991150442477,0.9167862266857962
0.8909612625538019,0.5933147632311978,0.647270545890822,0.8042477876106194,0.5010416666666666,0.6697786076287009,0.4992424242424242,0.7866666666666666,0.4992424242424242,0.5010416666666666,0.5933147632311978,0.647270545890822,0.6697786076287009,0.7866666666666666,0.8042477876106194,0.8909612625538019
0.9110473457675752,0.713091922005571,0.5479904019196161,0.5408849557522124,0.4985119047619053,0.5814883969058415,0.6053030303030302,0.5066666666666667,0.4985119047619053,0.5066666666666667,0.5408849557522124,0.5479904019196161,0.5814883969058415,0.6053030303030302,0.713091922005571,0.9110473457675752
0.943328550932568,0.6295264623955432,0.6253749250149971,0.664070796460177,0.6212797619047625,0.6503067484662577,0.4977272727272727,0.5733333333333334,0.4977272727272727,0.5733333333333334,0.6212797619047625,0.6253749250149971,0.6295264623955432,0.6503067484662577,0.664070796460177,0.943328550932568
0.9375896700143472,0.6657381615598886,0.5620875824835033,0.6764601769911505,0.5744047619047629,0.5940250733528941,0.4977272727272727,0.7200000000000001,0.4977272727272727,0.5620875824835033,0.5744047619047629,0.5940250733528941,0.6657381615598886,0.6764601769911505,0.7200000000000001,0.9375896700143472
0.8852223816355811,0.5487465181058496,0.4973005398920216,0.6736283185840708,0.5101190476190477,0.5364097092558016,0.5060606060606061,0.88,0.4973005398920216,0.5060606060606061,0.5101190476190477,0.5364097092558016,0.5487465181058496,0.6736283185840708,0.88,0.8852223816355811
0.9110473457675752,0.6183844011142061,0.620875824835033,0.6807079646017699,0.6141369047619051,0.6463056815150706,0.496969696969697,0.6,0.496969696969697,0.6,0.6141369047619051,0.6183844011142061,0.620875824835033,0.6463056815150706,0.6807079646017699,0.9110473457675752
0.9053084648493545,0.6434540389972145,0.4967006598680264,0.6237168141592919,0.6217261904761907,0.53587623366231,0.5924242424242424,0.7733333333333333,0.4967006598680264,0.53587623366231,0.5924242424242424,0.6217261904761907,0.6237168141592919,0.6434540389972145,0.7733333333333333,0.9053084648493545
0.943328550932568,0.7576601671309192,0.4967006598680264,0.5592920353982299,0.5093750000000008,0.53587623366231,0.6462121212121212,0.64,0.4967006598680264,0.5093750000000008,0.53587623366231,0.5592920353982299,0.64,0.6462121212121212,0.7576601671309192,0.943328550932568
0.949067431850789,0.649025069637883,0.4961007798440312,0.5893805309734512,0.6285714285714293,0.5353427580688184,0.5840909090909089,0.7066666666666667,0.4961007798440312,0.5353427580688184,0.5840909090909089,0.5893805309734512,0.6285714285714293,0.649025069637883,0.7066666666666667,0.949067431850789
0.9110473457675752,0.7019498607242339,0.4958008398320337,0.5465486725663716,0.6238095238095238,0.5350760202720726,0.5060606060606061,0.6133333333333333,0.4958008398320337,0.5060606060606061,0.5350760202720726,0.5465486725663716,0.6133333333333333,0.6238095238095238,0.7019498607242339,0.9110473457675752
0.9110473457675752,0.5905292479108635,0.6397720455908821,0.7854867256637167,0.4952380952380953,0.663110162710056,0.5287878787878788,0.7599999999999999,0.4952380952380953,0.5287878787878788,0.5905292479108635,0.6397720455908821,0.663110162710056,0.7599999999999999,0.7854867256637167,0.9110473457675752
0.8959827833572452,0.5376044568245125,0.5059988002399521,0.6244247787610621,0.4952380952380953,0.5441451053614297,0.5666666666666667,0.7466666666666667,0.4952380952380953,0.5059988002399521,0.5376044568245125,0.5441451053614297,0.5666666666666667,0.6244247787610621,0.7466666666666667,0.8959827833572452
0.8701578192252509,0.5376044568245125,0.4946010797840432,0.6545132743362831,0.5013392857142853,0.5340090690850893,0.5462121212121211,0.84,0.4946010797840432,0.5013392857142853,0.5340090690850893,0.5376044568245125,0.5462121212121211,0.6545132743362831,0.84,0.8701578192252509
0.9110473457675752,0.5961002785515319,0.6262747450509899,0.6899115044247787,0.4944940476190484,0.6511069618564951,0.5242424242424242,0.6133333333333333,0.4944940476190484,0.5242424242424242,0.5961002785515319,0.6133333333333333,0.6262747450509899,0.6511069618564951,0.6899115044247787,0.9110473457675752
0.9167862266857962,0.637883008356546,0.5935812837432514,0.6513274336283186,0.4941964285714296,0.6220325420112031,0.6151515151515152,0.6133333333333333,0.4941964285714296,0.5935812837432514,0.6133333333333333,0.6151515151515152,0.6220325420112031,0.637883008356546,0.6513274336283186,0.9167862266857962
0.9117647058823528,0.6518105849582173,0.4940011997600479,0.5823008849557522,0.6864583333333341,0.5334755934915977,0.5128787878787878,0.6933333333333334,0.4940011997600479,0.5128787878787878,0.5334755934915977,0.5823008849557522,0.6518105849582173,0.6864583333333341,0.6933333333333334,0.9117647058823528
0.9232424677187948,0.6518105849582173,0.6184763047390522,0.6651327433628318,0.5760416666666678,0.6441717791411042,0.493939393939394,0.5866666666666666,0.493939393939394,0.5760416666666678,0.5866666666666666,0.6184763047390522,0.6441717791411042,0.6518105849582173,0.6651327433628318,0.9232424677187948
0.9418938307030128,0.6462395543175488,0.5485902819436113,0.7012389380530973,0.5587797619047618,0.5820218724993331,0.4931818181818182,0.8133333333333334,0.4931818181818182,0.5485902819436113,0.5587797619047618,0.5820218724993331,0.6462395543175488,0.7012389380530973,0.8133333333333334,0.9418938307030128
0.9870875179340028,0.637883008356546,0.4931013797240553,0.5787610619469027,0.6422619047619049,0.5326753801013603,0.5712121212121212,0.6933333333333334,0.4931013797240553,0.5326753801013603,0.5712121212121212,0.5787610619469027,0.637883008356546,0.6422619047619049,0.6933333333333334,0.9870875179340028
0.9110473457675752,0.713091922005571,0.5197960407918416,0.5631858407079646,0.4928571428571434,0.5564150440117365,0.5901515151515151,0.6,0.4928571428571434,0.5197960407918416,0.5564150440117365,0.5631858407079646,0.5901515151515151,0.6,0.713091922005571,0.9110473457675752
0.9304160688665709,0.5821727019498607,0.4925014997000601,0.6194690265486725,0.5263392857142863,0.5321419045078688,0.6166666666666667,0.7733333333333333,0.4925014997000601,0.5263392857142863,0.5321419045078688,0.5821727019498607,0.6166666666666667,0.6194690265486725,0.7733333333333333,0.9304160688665709
0.9512195121951221,0.6462395543175488,0.4919016196760648,0.5646017699115043,0.6736607142857147,0.5316084289143771,0.5098484848484849,0.6666666666666666,0.4919016196760648,0.5098484848484849,0.5316084289143771,0.5646017699115043,0.6462395543175488,0.6666666666666666,0.6736607142857147,0.9512195121951221
0.9533715925394548,0.6434540389972145,0.4916016796640673,0.5624778761061946,0.6656250000000009,0.5313416911176314,0.5689393939393941,0.6533333333333333,0.4916016796640673,0.5313416911176314,0.5624778761061946,0.5689393939393941,0.6434540389972145,0.6533333333333333,0.6656250000000009,0.9533715925394548
0.9110473457675752,0.6629526462395543,0.4913017396520696,0.5646017699115043,0.7565476190476202,0.5310749533208855,0.5325757575757576,0.6666666666666666,0.4913017396520696,0.5310749533208855,0.5325757575757576,0.5646017699115043,0.6629526462395543,0.6666666666666666,0.7565476190476202,0.9110473457675752
0.7582496413199425,0.5821727019498607,0.6169766046790642,0.6945132743362831,0.4892857142857147,0.6428380901573753,0.525,0.64,0.4892857142857147,0.525,0.5821727019498607,0.6169766046790642,0.64,0.6428380901573753,0.6945132743362831,0.7582496413199425
0.9361549497847921,0.5793871866295265,0.4892021595680864,0.6014159292035398,0.5002976190476196,0.5292077887436649,0.6280303030303029,0.7466666666666667,0.4892021595680864,0.5002976190476196,0.5292077887436649,0.5793871866295265,0.6014159292035398,0.6280303030303029,0.7466666666666667,0.9361549497847921
0.9418938307030128,0.5766016713091922,0.4928014397120576,0.5826548672566372,0.488988095238096,0.5324086423046146,0.6674242424242424,0.6933333333333334,0.488988095238096,0.4928014397120576,0.5324086423046146,0.5766016713091922,0.5826548672566372,0.6674242424242424,0.6933333333333334,0.9418938307030128
0.9110473457675752,0.6908077994428969,0.5926814637072587,0.704070796460177,0.5312500000000012,0.6212323286209656,0.4878787878787879,0.7066666666666667,0.4878787878787879,0.5312500000000012,0.5926814637072587,0.6212323286209656,0.6908077994428969,0.704070796460177,0.7066666666666667,0.9110473457675752
0.9110473457675752,0.6963788300835655,0.5962807438512298,0.7246017699115044,0.5324404761904763,0.6244331821819151,0.4863636363636363,0.7466666666666667,0.4863636363636363,0.5324404761904763,0.5962807438512298,0.6244331821819151,0.6963788300835655,0.7246017699115044,0.7466666666666667,0.9110473457675752
0.9261119081779052,0.6935933147632312,0.497000599880024,0.5614159292035398,0.4863095238095236,0.5361429714590558,0.578030303030303,0.64,0.4863095238095236,0.497000599880024,0.5361429714590558,0.5614159292035398,0.578030303030303,0.64,0.6935933147632312,0.9261119081779052
0.8945480631276901,0.5376044568245125,0.5065986802639473,0.6265486725663717,0.4854166666666672,0.5446785809549213,0.5810606060606059,0.7466666666666667,0.4854166666666672,0.5065986802639473,0.5376044568245125,0.5446785809549213,0.5810606060606059,0.6265486725663717,0.7466666666666667,0.8945480631276901
0.9110473457675752,0.5933147632311978,0.6250749850029995,0.7876106194690266,0.4852678571428578,0.6500400106695118,0.4924242424242424,0.7999999999999999,0.4852678571428578,0.4924242424242424,0.5933147632311978,0.6250749850029995,0.6500400106695118,0.7876106194690266,0.7999999999999999,0.9110473457675752
0.7747489239598279,0.5571030640668524,0.5092981403719257,0.6594690265486726,0.5223214285714295,0.5470792211256335,0.4848484848484849,0.8133333333333334,0.4848484848484849,0.5092981403719257,0.5223214285714295,0.5470792211256335,0.5571030640668524,0.6594690265486726,0.7747489239598279,0.8133333333333334
0.8938307030129125,0.7520891364902507,0.4928014397120576,0.4846017699115044,0.7288690476190469,0.5324086423046146,0.5393939393939393,0.52,0.4846017699115044,0.4928014397120576,0.52,0.5324086423046146,0.5393939393939393,0.7288690476190469,0.7520891364902507,0.8938307030129125
0.9167862266857962,0.6350974930362117,0.578884223155369,0.6651327433628318,0.4842261904761904,0.6089623899706588,0.5901515151515151,0.6666666666666666,0.4842261904761904,0.578884223155369,0.5901515151515151,0.6089623899706588,0.6350974930362117,0.6651327433628318,0.6666666666666666,0.9167862266857962
0.8694404591104734,0.6100278551532033,0.6079784043191362,0.799646017699115,0.4837797619047622,0.6348359562550013,0.4992424242424242,0.8666666666666667,0.4837797619047622,0.4992424242424242,0.6079784043191362,0.6100278551532033,0.6348359562550013,0.799646017699115,0.8666666666666667,0.8694404591104734
0.8543758967001434,0.5236768802228412,0.5269946010797841,0.7030088495575221,0.4822916666666667,0.5628167511336356,0.5522727272727272,0.8666666666666667,0.4822916666666667,0.5236768802228412,0.5269946010797841,0.5522727272727272,0.5628167511336356,0.7030088495575221,0.8543758967001434,0.8666666666666667
0.8644189383070301,0.5153203342618384,0.5233953209358129,0.6874336283185841,0.4819940476190479,0.559615897572686,0.5151515151515151,0.84,0.4819940476190479,0.5151515151515151,0.5153203342618384,0.5233953209358129,0.559615897572686,0.6874336283185841,0.84,0.8644189383070301
0.7553802008608321,0.5153203342618384,0.4979004199160169,0.6814159292035398,0.4819940476190479,0.5369431848492932,0.5,0.8933333333333334,0.4819940476190479,0.4979004199160169,0.5,0.5153203342618384,0.5369431848492932,0.6814159292035398,0.7553802008608321,0.8933333333333334
0.9110473457675752,0.5766016713091922,0.5863827234553091,0.7090265486725664,0.4819940476190479,0.6156308348893037,0.4825757575757576,0.7333333333333334,0.4819940476190479,0.4825757575757576,0.5766016713091922,0.5863827234553091,0.6156308348893037,0.7090265486725664,0.7333333333333334,0.9110473457675752
0.9031563845050216,0.6935933147632312,0.6352729454109178,0.7610619469026548,0.5345238095238095,0.659109095758869,0.4818181818181818,0.7200000000000001,0.4818181818181818,0.5345238095238095,0.6352729454109178,0.659109095758869,0.6935933147632312,0.7200000000000001,0.7610619469026548,0.9031563845050216
0.9562410329985652,0.6462395543175488,0.4814037192561488,0.5504424778761061,0.6546130952380961,0.5222726060282741,0.5590909090909091,0.6533333333333333,0.4814037192561488,0.5222726060282741,0.5504424778761061,0.5590909090909091,0.6462395543175488,0.6533333333333333,0.6546130952380961,0.9562410329985652
0.9418938307030128,0.6601671309192201,0.5749850029994003,0.6686725663716815,0.5602678571428574,0.6054947986129635,0.4810606060606061,0.68,0.4810606060606061,0.5602678571428574,0.5749850029994003,0.6054947986129635,0.6601671309192201,0.6686725663716815,0.68,0.9418938307030128
0.8558106169296987,0.5097493036211699,0.5095980803839232,0.6867256637168141,0.4809523809523822,0.5473459589223792,0.5090909090909091,0.88,0.4809523809523822,0.5090909090909091,0.5095980803839232,0.5097493036211699,0.5473459589223792,0.6867256637168141,0.8558106169296987,0.88
0.7252510760401721,0.5013927576601671,0.5050989802039593,0.6853097345132744,0.4811011904761916,0.5433448919711923,0.4803030303030302,0.88,0.4803030303030302,0.4811011904761916,0.5013927576601671,0.5050989802039593,0.5433448919711923,0.6853097345132744,0.7252510760401721,0.88
0.8586800573888091,0.520891364902507,0.5320935812837433,0.6831858407079645,0.4802083333333336,0.5673512936783142,0.562121212121212,0.8133333333333334,0.4802083333333336,0.520891364902507,0.5320935812837433,0.562121212121212,0.5673512936783142,0.6831858407079645,0.8133333333333334,0.8586800573888091
0.8959827833572452,0.6072423398328691,0.7489502099580085,0.7490265486725662,0.5186011904761914,0.7602027207255267,0.5053030303030303,0.48,0.48,0.5053030303030303,0.5186011904761914,0.6072423398328691,0.7489502099580085,0.7490265486725662,0.7602027207255267,0.8959827833572452
0.9110473457675752,0.5933147632311978,0.7462507498500301,0.7437168141592919,0.518452380952382,0.7578020805548147,0.4833333333333333,0.48,0.48,0.4833333333333333,0.518452380952382,0.5933147632311978,0.7437168141592919,0.7462507498500301,0.7578020805548147,0.9110473457675752
0.8845050215208033,0.5181058495821727,0.7318536292741453,0.7238938053097345,0.5373511904761912,0.7449986663110162,0.4803030303030302,0.48,0.48,0.4803030303030302,0.5181058495821727,0.5373511904761912,0.7238938053097345,0.7318536292741453,0.7449986663110162,0.8845050215208033
0.943328550932568,0.7298050139275766,0.4799040191961608,0.583716814159292,0.5187500000000007,0.5209389170445452,0.6128787878787878,0.7200000000000001,0.4799040191961608,0.5187500000000007,0.5209389170445452,0.583716814159292,0.6128787878787878,0.7200000000000001,0.7298050139275766,0.943328550932568
0.9870875179340028,0.6545961002785515,0.4799040191961608,0.5826548672566372,0.771577380952382,0.5209389170445452,0.4803030303030302,0.7200000000000001,0.4799040191961608,0.4803030303030302,0.5209389170445452,0.5826548672566372,0.6545961002785515,0.7200000000000001,0.771577380952382,0.9870875179340028
0.8565279770444764,0.5292479108635098,0.5374925014997002,0.6899115044247787,0.4797619047619054,0.5721525740197386,0.5583333333333333,0.8133333333333334,0.4797619047619054,0.5292479108635098,0.5374925014997002,0.5583333333333333,0.5721525740197386,0.6899115044247787,0.8133333333333334,0.8565279770444764
0.8902439024390243,0.5766016713091922,0.4796040791841632,0.6049557522123894,0.5150297619047627,0.5206721792477994,0.6204545454545454,0.7733333333333333,0.4796040791841632,0.5150297619047627,0.5206721792477994,0.5766016713091922,0.6049557522123894,0.6204545454545454,0.7733333333333333,0.8902439024390243
0.949067431850789,0.6740947075208914,0.4796040791841632,0.5684955752212391,0.7752976190476202,0.5206721792477994,0.5068181818181818,0.6933333333333334,0.4796040791841632,0.5068181818181818,0.5206721792477994,0.5684955752212391,0.6740947075208914,0.6933333333333334,0.7752976190476202,0.949067431850789
0.9870875179340028,0.6545961002785515,0.4793041391721656,0.6053097345132744,0.8001488095238117,0.5204054414510535,0.4946969696969697,0.7733333333333333,0.4793041391721656,0.4946969696969697,0.5204054414510535,0.6053097345132744,0.6545961002785515,0.7733333333333333,0.8001488095238117,0.9870875179340028
